name,owner,stars,forks,language,created_at,updated_at,size_kb,watchers_count,open_issues,owner_type,owner_public_repos,owner_location,subscribers_count,last_year_commits,contributors,closed_issues,pull_requests
coredns,coredns,13095,2252,Go,2016-03-18T20:56:45Z,2025-06-22T03:31:44Z,102399,13095,278,Organization,36,,233,297,399,297,45
livekit,livekit,13040,1202,Go,2020-09-30T06:49:46Z,2025-06-22T01:32:15Z,12057,13040,175,Organization,77,,143,614,74,410,16
primitive,fogleman,13003,639,Go,2016-09-13T03:01:10Z,2025-06-21T05:32:19Z,2348,13003,54,User,144,"Cary, NC",178,0,6,0,20
task,go-task,13000,696,Go,2017-02-27T00:46:04Z,2025-06-22T03:28:04Z,18905,13000,390,Organization,10,Brazil,76,370,196,270,61
gopherjs,gopherjs,12984,569,Go,2013-08-27T22:23:58Z,2025-06-19T14:29:45Z,7533,12984,190,Organization,14,,240,88,66,28,6
v2rayA,v2rayA,12947,1360,Go,2019-10-18T20:42:06Z,2025-06-21T17:10:28Z,8280,12947,340,Organization,28,Moon,99,69,57,17,32
cert-manager,cert-manager,12903,2219,Go,2017-05-24T16:25:59Z,2025-06-21T06:15:27Z,93408,12903,195,Organization,39,,152,768,386,412,53
rook,rook,12899,2738,Go,2016-07-08T22:45:05Z,2025-06-21T09:10:09Z,68940,12899,113,Organization,11,,273,1218,386,842,25
server,gotify,12869,702,Go,2018-01-15T20:25:27Z,2025-06-22T02:57:41Z,3519,12869,77,Organization,15,,121,41,38,43,5
cheat,cheat,12852,832,Go,2013-07-30T01:32:12Z,2025-06-21T19:01:19Z,8107,12852,43,Organization,7,,185,0,144,0,15
dep,golang,12815,1038,Go,2016-10-07T00:04:51Z,2025-06-09T21:31:02Z,12502,12815,0,Organization,61,,255,0,174,0,0
gh-ost,github,12782,1312,Go,2016-03-21T10:08:52Z,2025-06-21T05:29:41Z,16364,12782,321,Organization,515,"San Francisco, CA",605,59,96,36,62
beszel,henrygd,12759,392,Go,2024-07-07T21:36:28Z,2025-06-22T00:21:09Z,4054,12759,213,User,55,People's Republic of Chattanooga,26,759,49,264,12
gophish,gophish,12747,2606,Go,2013-11-18T23:26:43Z,2025-06-22T01:46:30Z,55052,12747,660,Organization,12,,352,2,45,39,75
bytebase,bytebase,12611,817,Go,2021-01-27T04:33:50Z,2025-06-21T23:04:11Z,1039547,12611,113,Organization,64,Star's End,92,3736,90,1842,3
chat,tinode,12576,1962,Go,2014-11-14T22:54:28Z,2025-06-22T02:54:08Z,36400,12576,33,Organization,12,United States of America,300,72,54,19,0
gf,gogf,12464,1674,Go,2017-06-29T09:24:51Z,2025-06-20T13:21:08Z,28833,12464,205,Organization,26,In Cloud,215,229,212,175,40
runc,opencontainers,12459,2190,Go,2015-06-05T23:30:45Z,2025-06-21T23:09:29Z,23840,12459,352,Organization,27,,377,556,341,240,78
HackBrowserData,moonD4rk,12451,1678,Go,2020-06-18T03:24:31Z,2025-06-21T17:15:43Z,15842,12451,82,User,9,Singapore,164,20,19,5,7
beats,elastic,12441,4967,Go,2014-02-05T19:01:02Z,2025-06-21T18:22:17Z,461125,12441,1051,Organization,825,,680,1196,392,2000,189
fscan,shadow1ng,12309,1759,Go,2020-11-13T16:35:20Z,2025-06-21T07:30:37Z,27692,12309,91,User,62,,117,270,30,72,2
litestream,benbjohnson,12259,290,Go,2020-10-06T19:16:01Z,2025-06-21T23:27:38Z,975,12259,108,User,165,Colorado,96,4,15,14,22
micro,micro,12258,1060,Go,2015-01-16T22:35:14Z,2025-06-21T16:27:47Z,22088,12258,7,Organization,5,,312,265,89,78,0
tview,rivo,12223,619,Go,2017-12-15T14:28:14Z,2025-06-21T19:44:46Z,6365,12223,126,User,13,"Berlin, Germany",121,45,96,37,47
night,talkgo,12195,1172,Go,2018-03-17T15:28:14Z,2025-06-21T16:51:25Z,62129,12195,9,Organization,7,China && Germany,701,11,78,5,1
node_exporter,prometheus,12175,2490,Go,2013-04-18T14:44:52Z,2025-06-22T01:46:02Z,12392,12175,255,Organization,50,,180,128,404,127,68
dnscrypt-proxy,DNSCrypt,12163,1055,Go,2018-01-08T23:21:21Z,2025-06-22T02:21:39Z,29299,12163,6,Organization,7,,315,197,90,93,0
ebiten,hajimehoshi,12146,708,Go,2013-06-16T15:13:01Z,2025-06-22T01:14:45Z,107876,12146,303,User,161,"Tokyo, Japan",153,650,102,61,1
pan-light,peterq,12131,2443,Go,2019-03-21T14:34:26Z,2025-06-21T07:53:39Z,26218,12131,89,User,18,,282,0,2,1,23
go-admin,go-admin-team,12084,2498,Go,2020-03-13T09:22:25Z,2025-06-21T09:11:26Z,17772,12084,60,Organization,8,,154,50,42,15,8
sarama,IBM,12046,1814,Go,2013-07-05T18:52:38Z,2025-06-21T12:55:39Z,10594,12046,65,Organization,3606,United States of America,645,148,258,154,16
gotraining,ardanlabs,12037,2190,Go,2014-07-01T23:12:46Z,2025-06-21T14:24:29Z,115777,12037,0,Organization,49,United States of America,468,6,133,1,0
yay,Jguer,12028,371,Go,2016-09-05T02:41:34Z,2025-06-21T20:16:33Z,7524,12028,156,User,30,"Paris, France",72,83,143,109,2
kratos,ory,12019,1010,Go,2018-05-29T16:09:37Z,2025-06-22T01:25:08Z,91605,12019,218,Organization,179,Germany,113,425,229,189,62
gobuster,OJ,12019,1393,Go,2014-11-14T13:18:35Z,2025-06-22T01:07:45Z,985,12019,26,User,28,Australia,171,0,20,24,3
semaphore,semaphoreui,12015,1145,Go,2014-08-23T22:43:31Z,2025-06-22T02:51:08Z,31988,12015,792,Organization,10,Serbia,221,1545,144,337,44
pgx,jackc,11999,916,Go,2013-03-30T19:06:26Z,2025-06-21T23:57:07Z,5596,11999,231,User,182,,102,193,293,121,12
chromedp,chromedp,11941,817,Go,2017-01-24T14:54:30Z,2025-06-21T18:56:00Z,2908,11941,144,Organization,10,,158,20,43,43,1
swag,swaggo,11855,1272,Go,2017-06-10T09:24:06Z,2025-06-20T13:14:26Z,5331,11855,397,Organization,11,"Taipei, Taiwan",90,34,232,38,31
subfinder,projectdiscovery,11841,1387,Go,2018-03-31T09:44:57Z,2025-06-22T03:35:52Z,9693,11841,12,Organization,116,,158,229,96,124,2
gofr,gofr-dev,11793,1731,Go,2023-10-24T10:14:48Z,2025-06-22T01:47:43Z,14086,11793,47,Organization,5,,33,1792,73,568,5
crawlab,crawlab-team,11782,1837,Go,2019-02-10T06:01:59Z,2025-06-21T04:11:46Z,25388,11782,132,Organization,57,China,213,90,28,15,5
earthly,earthly,11766,425,Go,2020-03-12T18:24:04Z,2025-06-20T16:22:40Z,38099,11766,743,Organization,71,Planet Earth,59,23,105,4,48
casdoor,casdoor,11754,1364,Go,2020-10-22T14:40:03Z,2025-06-21T11:53:49Z,38385,11754,118,Organization,88,"San Francisco, CA",78,344,226,397,3
juicefs,juicedata,11730,1042,Go,2021-01-08T09:39:46Z,2025-06-21T12:24:58Z,65319,11730,121,Organization,49,,112,678,154,915,10
grpcurl,fullstorydev,11702,537,Go,2017-11-20T15:53:31Z,2025-06-22T01:25:38Z,636,11702,107,Organization,52,"Atlanta, GA",79,18,58,21,10
vuls,future-architect,11642,1191,Go,2016-03-27T02:29:09Z,2025-06-21T04:51:31Z,30614,11642,56,Organization,56,,327,176,121,173,3
martini,go-martini,11624,1099,Go,2013-10-30T02:34:07Z,2025-06-21T01:39:36Z,496,11624,16,Organization,1,,502,0,89,0,2
infracost,infracost,11591,606,Go,2020-06-24T09:11:56Z,2025-06-21T20:52:23Z,14598,11591,222,Organization,36,United States of America,68,177,89,106,37
zerolog,rs,11514,592,Go,2017-05-12T05:24:39Z,2025-06-22T00:36:30Z,1369,11514,138,User,122,"Silicon Valley, California, USA",72,12,157,18,18
kustomize,kubernetes-sigs,11505,2312,Go,2018-05-11T17:09:33Z,2025-06-21T12:10:49Z,96483,11505,190,Organization,189,,114,104,405,172,26
asynq,hibiken,11425,810,Go,2019-11-15T05:17:55Z,2025-06-21T18:02:55Z,8024,11425,247,User,65,"Mountain View, CA",83,53,50,27,43
oauth2-proxy,oauth2-proxy,11391,1731,Go,2017-09-29T10:59:10Z,2025-06-22T00:20:56Z,19641,11391,233,Organization,5,,88,186,373,229,57
kubeshark,kubeshark,11388,494,Go,2021-04-19T10:29:56Z,2025-06-21T11:37:37Z,85371,11388,135,Organization,32,United States of America,71,230,42,97,5
toxiproxy,Shopify,11323,468,Go,2014-09-04T13:56:38Z,2025-06-21T19:52:48Z,3520,11323,91,Organization,1113,The Internet,565,61,70,39,17
gopsutil,shirou,11254,1620,Go,2014-04-18T07:35:28Z,2025-06-22T03:52:11Z,3587,11254,209,User,160,Tokyo,216,265,292,97,49
nakama,heroiclabs,11158,1236,Go,2017-01-13T17:15:12Z,2025-06-21T21:46:35Z,106524,11158,106,Organization,34,San Francisco,204,96,73,61,23
nightingale,ccfos,11016,1529,Go,2020-03-03T17:08:26Z,2025-06-21T19:50:42Z,95891,11016,106,Organization,2,,160,596,134,310,3
webhook,adnanh,10993,852,Go,2015-01-12T20:59:11Z,2025-06-22T00:41:51Z,9386,10993,116,User,41,"Sarajevo, Bosnia & Herzegovina",166,10,53,8,29
linkerd2,linkerd,10987,1295,Go,2017-12-04T23:16:56Z,2025-06-20T21:35:25Z,53564,10987,210,Organization,41,,193,1070,361,631,15
resty,go-resty,10980,760,Go,2015-08-28T17:48:47Z,2025-06-21T06:28:25Z,4052,10980,34,Organization,2,Planet Earth,100,135,115,87,6
zitadel,zitadel,10909,742,Go,2020-03-16T13:51:31Z,2025-06-21T18:55:50Z,499208,10909,814,Organization,42,,58,595,189,719,86
OpenDiablo2,OpenDiablo2,10894,824,Go,2018-11-22T05:19:30Z,2025-06-21T10:45:58Z,38353,10894,75,Organization,19,,228,0,74,0,8
cloudflared,cloudflare,10852,967,Go,2017-10-13T19:54:47Z,2025-06-22T00:48:21Z,40104,10852,442,Organization,503,"San Francisco, London, Austin, Lisbon, Singapore",109,179,102,102,19
go-github,google,10837,2133,Go,2013-05-24T16:42:58Z,2025-06-22T02:37:42Z,9356,10837,36,Organization,2777,United States of America,209,264,437,251,1
kubescape,kubescape,10836,864,Go,2021-08-12T10:39:29Z,2025-06-21T16:53:04Z,116163,10836,58,Organization,58,,99,214,136,58,5
jwt-go,dgrijalva,10804,991,Go,2012-04-18T01:41:49Z,2025-06-13T05:53:54Z,389,10804,139,User,33,"San Francisco, CA",150,0,45,0,40
quic-go,quic-go,10748,1391,Go,2016-04-06T20:16:27Z,2025-06-21T18:37:59Z,18134,10748,190,Organization,12,,212,398,110,482,41
slides,maaslalani,10714,289,Go,2021-05-05T23:13:42Z,2025-06-22T03:53:37Z,4426,10714,70,User,46,localhost,64,0,37,4,21
qt,therecipe,10675,755,Go,2014-11-19T00:03:08Z,2025-06-21T16:31:12Z,175962,10675,373,User,15,,307,0,36,0,5
wuzz,asciimoo,10668,414,Go,2017-01-30T21:22:00Z,2025-06-20T18:07:59Z,1169,10668,46,User,69,"Budapest, Hungary",171,5,26,3,17
clair,quay,10667,1184,Go,2015-11-13T18:46:16Z,2025-06-21T18:49:36Z,35973,10667,35,Organization,59,,228,138,109,78,24
pyroscope,grafana,10658,652,Go,2020-12-31T05:47:19Z,2025-06-20T20:52:51Z,207096,10658,335,Organization,860,Sweden,96,585,197,473,13
gnet,panjf2000,10605,1071,Go,2019-02-24T03:48:45Z,2025-06-21T13:08:06Z,42895,10605,4,User,35,/dev/null,167,54,29,52,1
sftpgo,drakkan,10595,835,Go,2019-07-20T10:18:31Z,2025-06-22T03:45:39Z,39277,10595,111,User,50,Italy,102,276,67,66,7
vcluster,loft-sh,10593,497,Go,2021-04-08T14:47:46Z,2025-06-21T11:04:59Z,81205,10593,133,Organization,142,Your Kubernetes Cluster,53,915,147,590,32
shiori,go-shiori,10586,580,Go,2018-01-23T13:57:11Z,2025-06-21T21:01:13Z,49497,10586,87,Organization,8,,104,68,65,71,12
neko,m1k1o,10565,740,Go,2020-03-14T20:46:07Z,2025-06-22T04:10:03Z,91310,10565,133,User,52,"Vienna, Austria",67,253,49,82,11
stash,stashapp,10564,877,Go,2018-06-04T00:28:38Z,2025-06-21T20:52:31Z,66862,10564,1012,Organization,12,,140,314,175,326,67
dice,DiceDB,10558,1395,Go,2022-08-31T19:01:22Z,2025-06-22T01:47:17Z,20022,10558,137,Organization,14,,110,1354,223,362,16
go-cqhttp,Mrs4s,10555,1626,Go,2020-07-22T14:05:15Z,2025-06-21T21:33:26Z,2922,10555,312,User,34,,68,0,102,9,0
crowdsec,crowdsecurity,10553,512,Go,2020-05-15T09:38:05Z,2025-06-22T03:19:56Z,168090,10553,221,Organization,116,,114,388,65,303,49
dtm,dtm-labs,10546,986,Go,2021-05-16T00:56:28Z,2025-06-21T00:53:52Z,3649,10546,75,Organization,45,,102,29,64,8,7
grumpy,google,10540,642,Go,2016-12-21T17:49:01Z,2025-06-17T00:16:04Z,1481,10540,80,Organization,2777,United States of America,385,0,25,0,21
waveterm,wavetermdev,10451,374,Go,2022-06-08T00:26:00Z,2025-06-22T03:33:30Z,49696,10451,333,Organization,15,United States of America,41,1757,16,464,31
caire,esimov,10428,382,Go,2018-01-08T19:23:04Z,2025-06-21T20:01:45Z,92414,10428,3,User,59,,166,10,9,0,2
bleve,blevesearch,10421,694,Go,2014-04-17T21:02:18Z,2025-06-20T14:40:19Z,17331,10421,294,Organization,37,,238,111,86,86,56
crossplane,crossplane,10404,1041,Go,2018-09-08T00:10:35Z,2025-06-21T12:23:47Z,44135,10404,179,Organization,45,,147,769,238,386,38
comcast,tylertreat,10403,383,Go,2014-11-12T03:15:58Z,2025-06-19T00:50:13Z,88,10403,26,User,91,"Boulder, CO",159,2,24,2,2
gqlgen,99designs,10382,1212,Go,2018-02-11T04:54:11Z,2025-06-22T01:14:59Z,15217,10382,368,Organization,99,"Melbourne, Australia",128,394,393,255,28
terraform-provider-aws,hashicorp,10363,9543,Go,2017-06-05T20:37:52Z,2025-06-21T11:42:08Z,746244,10363,3569,Organization,919,"San Francisco, CA",436,26556,355,2000,424
OpenGFW,apernet,10360,766,Go,2023-12-13T06:37:41Z,2025-06-21T07:17:38Z,298,10360,32,Organization,23,United States of America,70,5,9,7,4
opa,open-policy-agent,10358,1427,Go,2015-12-28T22:08:25Z,2025-06-21T14:58:45Z,1091767,10358,380,Organization,23,,134,627,414,529,4
netmaker,gravitl,10356,585,Go,2021-03-25T15:33:08Z,2025-06-21T13:51:39Z,297021,10356,197,Organization,21,"Asheville, NC",80,937,89,219,17
portmaster,safing,10316,356,Go,2018-11-13T15:31:45Z,2025-06-21T20:52:32Z,40044,10316,88,Organization,29,Austria,74,156,13,167,39
gocui,jroimartin,10267,623,Go,2014-01-04T02:50:20Z,2025-06-21T23:24:29Z,258,10267,60,User,106,,129,3,17,19,16
keploy,keploy,10255,1457,Go,2022-01-19T10:40:31Z,2025-06-21T17:17:33Z,71702,10255,240,Organization,54,United States of America,35,250,95,229,63
owncast,owncast,10244,1057,Go,2020-05-24T00:58:13Z,2025-06-22T03:46:34Z,943741,10244,208,Organization,9,United States of America,101,1215,165,282,19
FerretDB,FerretDB,10220,449,Go,2021-10-30T08:06:36Z,2025-06-22T00:00:17Z,13909,10220,389,Organization,29,,89,370,107,927,46
qrcp,claudiodangelis,10213,539,Go,2018-01-14T22:35:55Z,2025-06-20T10:10:18Z,26398,10213,7,User,113,"Paris, France",109,29,51,44,4
robotgo,go-vgo,10206,921,Go,2016-09-26T16:26:56Z,2025-06-21T17:46:33Z,5955,10206,135,Organization,37,,245,59,26,72,3
tyk,TykTechnologies,10199,1122,Go,2014-05-07T14:38:24Z,2025-06-22T02:03:02Z,252390,10199,319,Organization,225,London,271,311,105,330,173
encore,encoredev,10190,428,Go,2021-02-17T16:33:24Z,2025-06-22T00:16:13Z,15162,10190,164,Organization,33,,69,503,83,245,26
sourcegraph-public-snapshot,sourcegraph,10181,1310,Go,2015-08-24T07:27:28Z,2025-06-21T05:42:13Z,1341629,10181,4748,Organization,590,,180,910,343,2000,329
GolangTraining,GoesToEleven,10167,3618,Go,2015-08-09T23:09:58Z,2025-06-20T06:10:52Z,41665,10167,52,User,53,,640,0,5,1,32
fq,wader,10143,235,Go,2021-02-07T21:37:53Z,2025-06-21T09:34:15Z,52749,10143,53,User,147,"Umeå, Sweden",54,406,37,106,21
fsnotify,fsnotify,10140,945,Go,2014-06-28T16:47:01Z,2025-06-21T16:41:51Z,891,10140,27,Organization,2,,150,30,70,44,3
gluetun,qdm12,10137,452,Go,2018-02-06T22:16:29Z,2025-06-21T22:54:24Z,12967,10137,329,User,81,Luxembourg,41,144,43,71,25
coder,coder,10097,923,Go,2021-12-22T06:08:52Z,2025-06-21T13:59:44Z,217700,10097,621,Organization,167,,69,2764,192,2000,42
go-openai,sashabaranov,10085,1624,Go,2020-08-18T14:42:54Z,2025-06-21T21:49:39Z,730,10085,209,User,82,"London, United Kingdom",72,85,167,64,58
kompose,kubernetes,10083,782,Go,2016-06-27T21:08:18Z,2025-06-21T21:07:13Z,45076,10083,28,Organization,79,,126,63,133,46,14
graphql,graphql-go,10076,845,Go,2015-07-19T12:25:43Z,2025-06-18T18:58:39Z,3717,10076,237,Organization,13,,143,5,90,4,42
grype,anchore,10033,644,Go,2020-05-26T13:44:38Z,2025-06-21T23:28:47Z,6851,10033,303,Organization,89,,80,507,108,388,21
devbox,jetify-com,10009,248,Go,2022-08-18T20:27:16Z,2025-06-21T22:20:26Z,42625,10009,369,Organization,16,United States of America,44,197,85,109,14
buf,bufbuild,9982,310,Go,2019-10-03T00:09:57Z,2025-06-21T15:36:30Z,27663,9982,52,Organization,67,Canada,81,428,80,323,10
protobuf,golang,9962,1578,Go,2014-11-23T23:07:23Z,2025-06-16T13:54:01Z,8435,9962,113,Organization,61,,216,0,79,28,1
dex,dexidp,9956,1806,Go,2015-08-17T17:57:06Z,2025-06-21T10:08:18Z,26725,9956,455,Organization,3,,176,427,230,274,136
livego,gwuhaolin,9940,2022,Go,2017-05-28T08:11:36Z,2025-06-21T18:01:36Z,2643,9940,139,User,57,,227,14,20,0,2
conc,sourcegraph,9938,338,Go,2023-01-02T22:52:07Z,2025-06-21T20:50:21Z,280,9938,24,Organization,590,,65,0,17,1,6
kopia,kopia,9889,483,Go,2015-12-19T22:47:14Z,2025-06-22T03:42:44Z,32554,9889,611,Organization,16,,55,408,131,309,55
redigo,gomodule,9825,1248,Go,2012-04-14T04:31:58Z,2025-06-20T23:43:06Z,589,9825,23,Organization,2,,277,5,73,16,9
go-swagger,go-swagger,9780,1275,Go,2014-11-16T20:13:15Z,2025-06-21T20:34:17Z,55381,9780,604,Organization,5,github,118,48,289,54,23
NoiseTorch,noisetorch,9714,240,Go,2020-07-04T22:33:40Z,2025-06-21T21:04:04Z,6158,9714,62,Organization,4,,71,1,24,4,8
go-cloud,google,9710,821,Go,2018-03-21T22:57:26Z,2025-06-21T04:17:43Z,43811,9710,16,Organization,2777,United States of America,216,60,142,49,6
imgproxy,imgproxy,9657,676,Go,2017-06-20T13:58:55Z,2025-06-21T18:48:51Z,37360,9657,73,Organization,12,,76,174,103,25,6
go-clean-arch,bxcodec,9643,1273,Go,2017-06-09T02:04:22Z,2025-06-21T16:47:08Z,381,9643,34,User,40,Singapore,140,0,9,0,9
awesomo,lk-geimfari,9618,671,Go,2016-12-13T17:44:11Z,2025-06-20T15:23:32Z,57,9618,1,User,56,,268,0,2,2,1
distribution,distribution,9617,2602,Go,2014-12-22T23:49:26Z,2025-06-21T13:05:11Z,43508,9617,471,Organization,3,,255,218,409,83,61
sliver,BishopFox,9550,1293,Go,2019-01-17T22:07:38Z,2025-06-22T01:02:06Z,173280,9550,245,Organization,76,,152,174,96,78,21
The-Golang-Standard-Library-by-Example,polaris1119,9548,2010,Go,2013-04-14T02:21:23Z,2025-06-21T10:33:52Z,518,9548,35,User,128,"Beijing, China",578,0,30,0,9
prometheus-operator,prometheus-operator,9514,3777,Go,2016-09-22T21:38:06Z,2025-06-21T17:57:26Z,134940,9514,247,Organization,6,,143,973,362,396,52
pq,lib,9505,928,Go,2012-03-12T18:50:22Z,2025-06-22T03:32:36Z,1081,9505,338,Organization,1,,154,1,117,4,80
client-go,kubernetes,9469,2999,Go,2016-08-25T00:19:38Z,2025-06-21T01:17:36Z,29274,9469,23,Organization,79,,171,316,387,26,0
gotenberg,gotenberg,9465,640,Go,2018-03-23T14:05:59Z,2025-06-21T23:48:07Z,21101,9465,45,Organization,7,France,70,203,57,141,6
termshark,gcla,9463,417,Go,2019-04-20T03:08:13Z,2025-06-18T18:08:40Z,22261,9463,42,User,66,,121,0,14,0,7
golearn,sjwhitworth,9406,1191,Go,2013-12-26T13:06:14Z,2025-06-19T21:00:30Z,27723,9406,89,User,22,London,429,0,52,0,9
usql,xo,9405,363,Go,2017-03-02T13:03:21Z,2025-06-21T05:48:51Z,3290,9405,94,Organization,25,,121,55,32,16,14
templ,a-h,9392,315,Go,2021-04-10T19:37:28Z,2025-06-22T03:27:44Z,8238,9392,68,User,320,"Leeds, UK",47,176,136,151,18
git-bug,git-bug,9379,285,Go,2018-07-12T07:55:57Z,2025-06-22T00:40:50Z,32014,9379,132,Organization,2,,76,146,66,179,8
godotenv,joho,9374,428,Go,2013-07-30T07:45:19Z,2025-06-21T22:39:06Z,136,9374,77,User,72,"Melbourne, Australia",45,2,38,6,29
mock,golang,9363,608,Go,2015-06-12T17:15:11Z,2025-06-21T11:21:35Z,669,9363,81,Organization,61,,100,0,76,0,20
tile38,tidwall,9356,582,Go,2016-03-04T23:07:44Z,2025-06-22T02:37:40Z,50530,9356,151,User,216,"Tempe, AZ",207,47,53,9,0
skopeo,containers,9349,839,Go,2016-03-07T20:23:29Z,2025-06-21T13:28:18Z,57801,9349,60,Organization,115,Earth,102,313,134,203,13
miller,johnkerl,9330,224,Go,2015-05-03T23:00:37Z,2025-06-22T02:36:15Z,210470,9330,128,User,63,Washington DC,65,158,59,63,2
velero,vmware-tanzu,9258,1441,Go,2017-08-02T17:22:11Z,2025-06-20T03:42:39Z,55393,9258,653,Organization,73,,143,729,287,422,85
xgo,goplus,9237,555,Go,2015-12-12T01:21:39Z,2025-06-22T03:13:54Z,25463,9237,40,Organization,85,,178,1017,37,362,5
gobot,hybridgroup,9196,1049,Go,2013-09-21T14:09:19Z,2025-06-21T18:29:33Z,12228,9196,101,Organization,407,"Los Angeles, CA",315,26,136,55,19
keda,kedacore,9184,1165,Go,2019-02-13T00:12:33Z,2025-06-21T22:29:08Z,81903,9184,239,Organization,27,,90,268,398,399,35
go2rtc,AlexxIT,9160,675,Go,2022-08-18T06:16:48Z,2025-06-21T17:59:02Z,14479,9160,499,User,68,,83,253,50,221,51
flannel,flannel-io,9149,2886,Go,2014-07-10T17:45:29Z,2025-06-21T18:33:29Z,62577,9149,31,Organization,4,,219,193,224,120,8
lipgloss,charmbracelet,9125,254,Go,2021-03-01T19:31:36Z,2025-06-22T00:20:16Z,1720,9125,87,Organization,46,/dev/tty,35,110,37,84,33
go-fundamental-programming,unknwon,9105,2038,Go,2013-03-20T21:54:32Z,2025-06-21T04:53:06Z,345,9105,2,User,43,,631,0,2,0,1
textql,dinedal,9098,299,Go,2014-02-03T03:48:49Z,2025-06-11T08:45:07Z,1038,9098,39,User,98,"Seattle, Washinton",166,0,23,1,2
buildkit,moby,9072,1250,Go,2017-05-31T17:04:10Z,2025-06-21T22:37:34Z,52335,9072,892,Organization,30,,128,1195,317,438,92
cfssl,cloudflare,9062,1132,Go,2014-07-07T23:49:12Z,2025-06-21T14:52:48Z,44353,9062,327,Organization,503,"San Francisco, London, Austin, Lisbon, Singapore",215,16,158,8,60
centrifugo,centrifugal,9044,634,Go,2015-03-31T20:26:49Z,2025-06-21T17:52:31Z,123112,9044,20,Organization,28,Cyprus,200,85,40,68,6
client,keybase,9035,1248,Go,2015-01-11T17:17:12Z,2025-06-20T14:09:09Z,690113,9035,4232,Organization,214,"New York, NY",294,67,98,91,190
frankenphp,php,9025,335,Go,2022-03-25T09:37:54Z,2025-06-22T04:12:05Z,5751,9025,173,Organization,149,,82,317,112,309,17
nerdctl,containerd,9004,662,Go,2020-12-04T10:09:03Z,2025-06-21T18:18:23Z,12038,9004,327,Organization,36,,47,1591,182,562,45
gorse,gorse-io,8997,821,Go,2018-08-14T11:01:09Z,2025-06-21T13:28:05Z,12605,8997,110,Organization,16,,65,101,47,87,6
gdrive,prasmussen,8977,1183,Go,2013-01-01T19:34:16Z,2025-06-21T09:04:52Z,491,8977,433,User,57,Oslo,219,0,26,0,34
pgweb,sosedoff,8920,778,Go,2014-10-09T01:41:32Z,2025-06-20T17:04:30Z,24476,8920,35,User,160,California,139,15,52,23,11
golang-design-pattern,senghoo,8907,2094,Go,2016-03-12T14:55:45Z,2025-06-18T16:13:25Z,1055,8907,4,User,37,Beijing,204,0,8,0,0
nezha,nezhahq,8895,1463,Go,2019-11-09T04:01:45Z,2025-06-22T03:56:39Z,11786,8895,31,Organization,12,,41,459,64,169,2
dozzle,amir20,8868,383,Go,2018-10-30T00:05:23Z,2025-06-22T00:57:28Z,151754,8868,3,User,66,"San Francisco, CA",45,909,75,472,0
bbolt,etcd-io,8854,687,Go,2017-06-17T01:42:09Z,2025-06-21T15:45:17Z,2728,8854,43,Organization,18,The Cloud,122,218,210,111,11
nginx-ui,0xJacky,8836,637,Go,2021-02-19T10:51:04Z,2025-06-22T04:12:38Z,97493,8836,47,User,80,"Shenzhen,China",41,974,28,325,0
up,apex,8811,383,Go,2017-06-21T01:20:01Z,2025-06-21T22:19:01Z,23845,8811,292,Organization,30,London UK,111,0,21,0,9
rkt,rkt,8809,883,Go,2014-11-11T23:13:18Z,2025-06-20T02:04:10Z,26090,8809,499,Organization,3,,415,0,182,0,51
aws-vault,99designs,8767,834,Go,2015-08-11T12:09:34Z,2025-06-19T18:11:10Z,9720,8767,42,Organization,99,"Melbourne, Australia",121,0,114,11,23
immudb,codenotary,8758,352,Go,2019-11-07T08:22:16Z,2025-06-21T21:44:32Z,40448,8758,133,Organization,37,,76,37,67,9,37
soar,XiaoMi,8746,1330,Go,2018-10-08T10:05:29Z,2025-06-19T07:58:58Z,13018,8746,74,Organization,81,China,280,0,17,0,6
terragrunt,gruntwork-io,8734,1053,Go,2016-05-23T22:17:48Z,2025-06-22T02:27:42Z,52614,8734,318,Organization,78,,126,600,267,966,54
cadence,cadence-workflow,8732,841,Go,2017-02-21T16:10:18Z,2025-06-21T06:26:09Z,79832,8732,129,Organization,11,,1438,709,140,391,40
tilt,tilt-dev,8709,337,Go,2018-08-07T16:00:26Z,2025-06-22T02:36:02Z,104331,8709,484,Organization,139,"New York, NY",43,81,89,88,2
aws-sdk-go,aws,8704,2063,Go,2014-12-05T05:29:41Z,2025-06-21T21:14:53Z,520244,8704,1,Organization,492,United States of America,239,43,271,15,0
go-app,maxence-charriere,8701,388,Go,2016-10-12T00:31:33Z,2025-06-21T22:46:14Z,236257,8701,42,User,19,Taipei,150,33,30,55,20
Yearning,cookieY,8689,2009,Go,2017-10-18T14:08:50Z,2025-06-19T10:03:59Z,447772,8689,147,User,62,,228,71,13,44,6
ginkgo,onsi,8689,673,Go,2013-08-23T20:53:05Z,2025-06-20T19:10:47Z,8010,8689,105,User,62,"Denver, CO",103,92,198,67,13
Reloader,stakater,8682,571,Go,2018-07-04T13:42:50Z,2025-06-21T19:53:57Z,27601,8682,129,Organization,437,"Stockholm, Sweden",50,244,138,114,23
pipeline,tektoncd,8681,1827,Go,2018-08-29T18:21:55Z,2025-06-20T12:11:57Z,135325,8681,405,Organization,21,,127,463,334,396,42
cog,replicate,8670,616,Go,2021-02-26T23:43:09Z,2025-06-21T05:14:43Z,18267,8670,434,Organization,153,,68,435,67,338,50
