name,owner,stars,forks,language,created_at,updated_at,size_kb,watchers_count,open_issues,owner_type,owner_public_repos,owner_location,subscribers_count,last_year_commits,contributors,closed_issues,pull_requests
KeyboardVisibilityEvent,yshrsmz,1743,170,Kotlin,2015-03-17T04:10:02Z,2025-06-05T08:10:28Z,418,1743,8,User,161,"Tokyo, Japan",46,0,9,0,0
fading-text-view,rosenpin,1739,222,Kotlin,2016-12-08T17:30:56Z,2025-06-06T11:52:30Z,962,1739,2,User,74,,35,0,5,0,0
blocker,lihenggui,1736,74,Kotlin,2017-12-26T11:45:16Z,2025-06-22T06:34:01Z,109608,1736,32,User,31,San Francisco bay area,23,1026,24,126,8
Flashbar,aritraroy,1734,180,Kotlin,2017-12-21T16:59:45Z,2025-06-19T13:15:58Z,1825,1734,38,User,33,"Kolkata, India",21,0,4,1,5
NotyKT,PatilShreyas,1734,248,Kotlin,2020-10-11T16:30:32Z,2025-06-22T07:39:37Z,4898,1734,2,User,108,"Jalgaon, Maharashtra, India",21,169,17,51,0
openai-kotlin,aallam,1728,226,Kotlin,2021-03-06T19:45:05Z,2025-06-20T10:15:28Z,12972,1728,66,User,25,"Paris, France",30,37,44,18,15
WechatSpellbook,Gh0u1L5,1727,447,Kotlin,2018-03-06T19:43:42Z,2025-06-19T14:31:29Z,441421,1727,24,User,30,"University of Waterloo, Canada",87,0,0,0,0
proton-mail-android,ProtonMail,1726,173,Kotlin,2020-04-03T05:45:48Z,2025-06-19T19:37:29Z,160313,1726,125,Organization,174,"Geneva, Switzerland",68,0,23,0,0
SimpleAndroidMVVM,ArisGuimera,1723,71,Kotlin,2021-04-18T09:37:49Z,2025-06-21T14:03:32Z,566,1723,1,User,51,Canarias/Madrid,19,0,1,0,1
DSU-Sideloader,VegaBobo,1716,117,Kotlin,2022-01-31T21:57:16Z,2025-06-22T10:06:11Z,3430,1716,108,User,12,,23,0,9,1,2
orbit,orbit,1711,177,Kotlin,2015-03-26T20:59:23Z,2025-06-10T07:18:37Z,6693,1711,4,Organization,4,,110,0,5,0,0
FGA,Fate-Grand-Automata,1711,293,Kotlin,2020-03-06T10:28:35Z,2025-06-21T02:26:33Z,50417,1711,164,Organization,4,,44,70,23,77,28
android-kotlin-fundamentals-apps,google-developer-training,1709,2103,Kotlin,2018-12-06T20:00:52Z,2025-06-20T16:50:10Z,34980,1709,34,Organization,85,,76,0,6,0,34
Barista,AdevintaSpain,1707,120,Kotlin,2017-01-20T08:34:07Z,2025-05-21T11:15:25Z,1459,1707,58,Organization,45,Spain,34,1,47,0,16
EasyWatermark,rosuH,1705,138,Kotlin,2020-07-20T11:09:11Z,2025-06-22T02:33:24Z,36305,1705,28,User,84,"Shenzhen, China",11,13,13,2,10
FabFilter,nikhilpanju,1700,220,Kotlin,2019-11-26T17:22:08Z,2025-06-14T16:11:51Z,9950,1700,7,User,19,,35,0,1,0,3
Lavalink,lavalink-devs,1697,739,Kotlin,2017-07-16T12:40:02Z,2025-06-21T08:58:38Z,2565,1697,12,Organization,15,,36,60,105,44,3
android,meganz,1695,384,Kotlin,2016-05-04T11:46:20Z,2025-06-22T09:29:52Z,459750,1695,127,Organization,91,"Auckland, New Zealand",238,2799,48,24,5
databinding-samples,android,1695,478,Kotlin,2018-02-21T10:20:39Z,2025-06-21T15:06:45Z,521,1695,32,Organization,141,,117,0,4,1,9
kotlin-lsp,Kotlin,1695,35,Kotlin,2025-04-28T12:03:49Z,2025-06-22T02:49:32Z,8826,1695,33,Organization,109,,26,112,18,17,5
circuit,slackhq,1690,92,Kotlin,2022-08-09T15:41:01Z,2025-06-22T00:10:28Z,21107,1690,27,Organization,67,San Francisco & Vancouver,21,545,33,283,13
refreshVersions,Splitties,1688,109,Kotlin,2018-09-29T05:14:46Z,2025-06-19T07:23:29Z,12518,1688,129,Organization,7,,10,0,35,0,15
kotlinx.html,Kotlin,1685,134,Kotlin,2015-04-02T09:44:50Z,2025-06-21T06:29:40Z,1916,1685,85,Organization,109,,48,5,33,6,0
KeyMapper,keymapperorg,1682,196,Kotlin,2018-07-16T11:30:57Z,2025-06-22T09:12:35Z,28889,1682,213,Organization,7,Netherlands,21,1164,15,327,0
jasync-sql,jasync-sql,1681,138,Kotlin,2018-08-23T19:28:19Z,2025-06-20T01:33:12Z,3302,1681,15,Organization,3,,31,4,67,5,1
lets-plot,JetBrains,1676,53,Kotlin,2019-03-20T16:13:03Z,2025-06-21T18:56:38Z,476000,1676,168,Organization,741,Netherlands,211,830,19,117,0
mirai-api-http,project-mirai,1672,340,Kotlin,2020-02-27T15:02:15Z,2025-06-11T10:58:09Z,2064,1672,46,Organization,22,,15,0,43,0,2
SearchFilter,Yalantis,1672,253,Kotlin,2016-10-27T09:29:02Z,2025-05-28T11:02:45Z,5682,1672,20,Organization,59,"Ukraine, Dnipro",63,0,3,0,4
DslTabLayout,angcyo,1670,150,Kotlin,2019-11-22T18:36:00Z,2025-06-20T10:20:06Z,32050,1670,20,User,633,ShenZhen,16,25,1,6,2
sandwich,skydoves,1668,107,Kotlin,2020-05-05T04:45:16Z,2025-06-13T22:13:36Z,2782,1668,7,User,74,Digital Nomad,15,180,12,60,1
PlayAndroid,zhujiang521,1668,235,Kotlin,2020-05-20T01:59:28Z,2025-06-14T18:39:03Z,44928,1668,17,User,40,"Bei Jing, China",11,1,2,0,1
termora,TermoraDev,1665,85,Kotlin,2025-01-02T02:41:09Z,2025-06-22T10:55:52Z,2624,1665,32,Organization,3,,5,384,5,659,8
InstallWithOptions,zacharee,1656,74,Kotlin,2024-01-14T03:25:36Z,2025-06-22T03:15:26Z,902,1656,8,User,171,PA,26,72,4,31,1
ProxyAI,carlrobertoh,1656,337,Kotlin,2023-02-15T11:27:51Z,2025-06-22T10:56:48Z,136489,1656,266,User,8,Estonia,24,558,40,111,18
NCalendar,yannecer,1652,322,Kotlin,2017-06-14T00:50:12Z,2025-06-19T03:28:46Z,21242,1652,35,User,20,,35,5,1,0,3
octo4a,feelfreelinux,1651,163,Kotlin,2020-01-01T17:00:11Z,2025-06-21T08:52:22Z,1127774,1651,170,User,88,Kraków,45,7,11,3,2
appshark,bytedance,1647,175,Kotlin,2022-09-01T03:39:03Z,2025-06-19T08:59:09Z,211320,1647,16,Organization,352,Singapore,18,2,6,2,2
Eyepetizer-in-Kotlin,LRH1993,1644,382,Kotlin,2017-06-30T01:43:32Z,2025-05-06T03:05:11Z,12227,1644,13,User,21,"HangZhou,China",34,0,1,0,1
MethodTraceMan,zhengcx,1642,216,Kotlin,2019-09-13T09:50:10Z,2025-04-25T08:38:43Z,3777,1642,30,User,38,Shanghai,22,0,3,0,1
inql,doyensec,1642,168,Kotlin,2018-04-20T07:58:10Z,2025-06-20T03:29:43Z,19375,1642,32,Organization,57,San Francisco / Warsaw,28,13,20,38,2
android-startup,idisfkj,1641,159,Kotlin,2020-07-22T23:33:51Z,2025-06-12T10:50:37Z,498,1641,4,User,62,"Shanghai, China",20,0,1,0,0
LinkSheet,LinkSheet,1634,28,Kotlin,2023-02-21T18:03:06Z,2025-06-22T02:38:13Z,51778,1634,64,Organization,7,,20,1227,47,83,1
kickmaterial,byoutline,1629,297,Kotlin,2015-10-01T15:24:43Z,2025-05-26T08:43:42Z,39656,1629,2,Organization,14,,85,0,6,0,0
tachiyomi-extensions-archive,timschneeb,1620,238,Kotlin,2024-01-05T23:41:25Z,2025-06-21T13:13:57Z,272047,1620,22,User,98,"Heidelberg, Germany",37,1,5,0,0
MinecraftDev,minecraft-dev,1619,194,Kotlin,2015-09-11T19:04:44Z,2025-06-22T10:35:31Z,16395,1619,198,Organization,5,,28,285,71,39,9
storage-samples,android,1619,605,Kotlin,2019-04-22T21:44:21Z,2025-06-19T12:10:51Z,24983,1619,39,Organization,141,,111,0,13,3,8
compose-multiplatform-ios-android-template,JetBrains,1614,155,Kotlin,2023-03-21T10:49:37Z,2025-06-20T07:57:22Z,4211,1614,2,Organization,741,Netherlands,45,0,11,0,2
DaMaiHelper,RookieTree,1610,208,Kotlin,2023-05-11T09:17:33Z,2025-06-22T02:41:34Z,31597,1610,16,User,7,,11,1,1,0,0
turbo-intruder,PortSwigger,1610,224,Kotlin,2019-01-16T09:04:28Z,2025-06-22T07:02:24Z,39139,1610,17,Organization,478,United Kingdom,33,50,13,6,1
PokemonGo,hi-dhl,1611,248,Kotlin,2020-07-13T17:18:01Z,2025-06-06T00:53:59Z,709,1611,0,User,33,beijing,21,0,4,0,0
piko,crimera,1610,42,Kotlin,2024-01-30T14:59:56Z,2025-06-22T10:43:38Z,2944,1610,91,User,46,,20,549,38,74,2
lawnicons,LawnchairLauncher,1609,476,Kotlin,2021-11-01T20:31:41Z,2025-06-22T08:09:49Z,41369,1609,39,Organization,21,,39,594,213,329,2
ridesharing-uber-lyft-app,amitshekhariitbhu,1608,552,Kotlin,2020-03-25T09:42:55Z,2025-06-21T12:22:19Z,1386,1608,4,User,55,"New Delhi, India",78,1,1,0,2
Cactus,gyf-dev,1596,240,Kotlin,2019-08-30T10:07:37Z,2025-06-22T08:17:05Z,4395,1596,47,User,12,,32,0,1,0,1
habitica-android,HabitRPG,1596,540,Kotlin,2015-02-20T17:21:05Z,2025-06-20T16:28:49Z,88627,1596,41,Organization,35,"San Francisco, CA",59,212,152,73,2
create-android-kotlin-app,nekocode,1593,212,Kotlin,2015-08-29T02:28:07Z,2025-06-18T20:32:25Z,602,1593,2,User,77,"Guangdong, China",72,0,2,0,2
Emoji,vanniktech,1592,292,Kotlin,2016-03-09T16:01:10Z,2025-06-22T09:29:00Z,159373,1592,7,User,42,,38,67,28,24,1
Android-Indefinite-Pager-Indicator,wching,1592,151,Kotlin,2017-11-03T19:57:05Z,2025-06-19T02:51:41Z,34431,1592,9,User,3,,23,0,5,0,1
gradle-dependency-graph-generator-plugin,vanniktech,1591,102,Kotlin,2018-03-02T23:26:09Z,2025-06-18T09:56:40Z,1080,1591,17,User,42,,28,14,19,13,1
Android-TextView-LinkBuilder,klinker24,1589,200,Kotlin,2015-06-24T15:04:40Z,2025-06-07T07:08:25Z,542,1589,11,User,35,"Golden, CO",42,0,12,0,0
UltimateBarX,Zackratos,1583,169,Kotlin,2020-07-03T13:51:17Z,2025-06-18T16:33:54Z,14722,1583,31,User,22,"Shanghai, China",14,0,1,0,2
ktlint-gradle,JLLeitschuh,1581,169,Kotlin,2017-03-06T23:19:40Z,2025-06-19T18:43:55Z,1933,1581,99,User,1539,"Boston, MA",16,88,53,85,15
wgtunnel,wgtunnel,1580,77,Kotlin,2023-05-24T05:14:12Z,2025-06-22T09:17:46Z,7448,1580,92,Organization,7,,15,432,17,363,6
codelab-android-compose,android,1575,736,Kotlin,2020-08-26T07:02:42Z,2025-06-20T15:22:48Z,174890,1575,17,Organization,141,,61,57,36,20,8
reposilite,dzikoysk,1574,203,Kotlin,2017-07-06T21:42:58Z,2025-06-22T02:21:07Z,120673,1574,46,User,15,"Poland, Warsaw",18,118,90,109,6
ImagePicker,Dhaval2404,1563,354,Kotlin,2018-12-04T01:51:50Z,2025-06-20T09:11:16Z,16066,1563,120,User,39,"Vadodara, India",24,0,14,1,14
InstallerX,iamr0s,1556,86,Kotlin,2023-03-25T08:58:51Z,2025-06-20T23:54:22Z,7084,1556,3,User,13,,8,0,2,0,0
MyBrain,mhss1,1556,112,Kotlin,2022-05-11T17:06:31Z,2025-06-22T04:26:31Z,5755,1556,97,User,16,"Mansoura, Egypt",16,148,12,13,0
AndroidVeil,skydoves,1551,106,Kotlin,2018-10-31T06:08:30Z,2025-06-17T06:12:26Z,5015,1551,11,User,74,Digital Nomad,16,10,5,0,0
stream-chat-android,GetStream,1545,298,Kotlin,2019-03-26T21:46:50Z,2025-06-20T09:02:41Z,252803,1545,30,Organization,430,Boulder,56,755,61,302,16
Simple-File-Manager,SimpleMobileTools,1544,386,Kotlin,2016-07-12T20:06:21Z,2025-06-18T06:33:14Z,81298,1544,105,Organization,22,Slovakia,39,0,104,3,3
konsist,LemonAppDev,1544,35,Kotlin,2023-03-30T06:37:57Z,2025-06-20T09:26:37Z,16220,1544,6,Organization,3,,14,433,12,78,5
ktor-samples,ktorio,1542,350,Kotlin,2018-01-23T13:25:12Z,2025-06-22T06:12:02Z,15714,1542,41,Organization,35,"Clusters and Servers, Mobiles and Web",37,36,40,14,18
android-target-tooltip,sephiroth74,1541,278,Kotlin,2014-05-29T18:50:04Z,2025-06-18T11:13:47Z,11546,1541,88,User,85,"Zürich, CH",31,0,6,0,10
contour,cashapp,1540,51,Kotlin,2019-04-10T20:44:23Z,2025-06-16T04:14:09Z,3323,1540,13,Organization,56,,35,0,19,0,0
Squircle-CE,massivemadness,1540,119,Kotlin,2017-08-17T10:07:48Z,2025-06-22T08:04:39Z,148915,1540,49,User,7,"Limassol, Cyprus",32,909,15,106,1
kotlindl,Kotlin,1538,108,Kotlin,2020-03-25T10:27:21Z,2025-06-21T13:54:55Z,342720,1538,79,Organization,109,,42,0,26,0,7
ClashForAndroid,xuhaoyang,1538,5127,,2019-12-08T04:27:53Z,2025-06-22T02:27:32Z,1560,1538,1,User,77,,15,0,1,0,1
TimberX,naman14,1539,358,Kotlin,2018-05-13T19:22:32Z,2025-06-06T05:25:04Z,4758,1539,56,User,77,"New Delhi, India",38,0,11,2,8
Kotlin-Pokedex,mrcsxsiq,1531,215,Kotlin,2019-12-27T02:00:09Z,2025-06-13T11:32:09Z,13735,1531,32,User,219,🇧🇷 Brazil,21,0,11,0,24
Gramophone,FoedusProgramme,1530,79,Kotlin,2023-08-02T07:57:11Z,2025-06-22T11:09:25Z,43646,1530,188,Organization,10,Germany,7,1079,111,125,0
GankClient-Kotlin,githubwing,1525,342,Kotlin,2016-11-22T10:05:33Z,2025-04-14T17:49:54Z,3263,1525,12,User,48,"guangzhou,China",44,0,1,0,0
GSYGithubAppKotlin,CarGuo,1518,245,Kotlin,2018-11-08T09:07:20Z,2025-06-18T08:11:46Z,3128,1518,4,User,54,China 广东 珠海,21,4,4,0,0
einkbro,plateaukao,1517,102,Kotlin,2020-04-05T03:47:50Z,2025-06-22T10:33:27Z,35135,1517,29,User,163,Taipei,18,374,34,35,2
MotionToast,Spikeysanju,1514,133,Kotlin,2020-03-13T19:42:26Z,2025-06-12T13:38:06Z,437,1514,31,User,67,"Chennai, India",22,0,7,0,5
Metrolist,mostafaalagamy,1509,81,Kotlin,2023-08-11T12:19:23Z,2025-06-22T05:26:24Z,62491,1509,197,User,3,,22,617,40,465,1
FragNav,ncapdevi,1507,223,Kotlin,2016-03-26T23:52:32Z,2025-06-11T09:26:12Z,2743,1507,37,User,24,"Oakland, CA",40,0,19,0,2
CFScanner,MortezaBashsiz,1507,274,Kotlin,2023-01-20T18:34:08Z,2025-06-21T12:25:16Z,99647,1507,29,User,14,Karlsruhe - Germany,27,3,20,1,1
DisneyMotions,skydoves,1506,190,Kotlin,2020-02-23T07:59:55Z,2025-06-20T12:10:14Z,95881,1506,0,User,74,Digital Nomad,37,0,2,0,0
Kotlin,TheAlgorithms,1501,393,Kotlin,2019-03-23T20:03:53Z,2025-06-21T11:45:39Z,156,1501,64,Organization,44,India,48,0,19,1,60
AndroidX-Jetpack-Practice,hi-dhl,1499,168,Kotlin,2020-06-13T07:56:22Z,2025-05-08T03:39:15Z,442,1499,1,User,33,beijing,26,0,1,0,0
symphony,zyrouge,1498,106,Kotlin,2022-10-11T16:42:33Z,2025-06-22T08:20:57Z,94132,1498,181,User,217,Vivid Imagination,19,191,29,55,30
Trail-Sense,kylecorry31,1496,92,Kotlin,2019-10-14T22:10:03Z,2025-06-22T02:03:59Z,209418,1496,486,User,164,"Rhode Island, USA",21,2228,129,291,2
wanandroid,lulululbj,1496,248,Kotlin,2018-03-13T03:01:40Z,2025-06-21T08:56:05Z,3860,1496,8,User,25,Shanghai,20,0,2,0,0
SuperImage,Lucchetto,1495,92,Kotlin,2023-02-01T21:14:42Z,2025-06-21T19:40:28Z,83133,1495,30,User,112,Italy,20,0,8,0,2
kotlin-wrappers,JetBrains,1492,177,Kotlin,2017-06-03T13:46:54Z,2025-06-22T05:57:44Z,32375,1492,40,Organization,741,Netherlands,29,3052,76,79,0
JellyToolbar,Yalantis,1491,182,Kotlin,2017-03-28T09:13:34Z,2025-04-20T21:09:53Z,598,1491,12,Organization,59,"Ukraine, Dnipro",50,0,1,0,2
compose-rich-editor,MohamedRejeb,1488,107,Kotlin,2023-04-20T17:37:44Z,2025-06-22T10:46:47Z,5878,1488,114,User,80,Tunisia,14,360,19,111,9
intellij-platform-gradle-plugin,JetBrains,1487,281,Kotlin,2015-04-14T13:18:35Z,2025-06-20T03:06:49Z,13342,1487,57,Organization,741,Netherlands,75,525,94,128,7
APlayer,rRemix,1486,184,Kotlin,2016-01-14T13:38:47Z,2025-06-22T08:39:03Z,220174,1486,109,User,15,,35,24,14,14,1
android,owntracks,1484,486,Kotlin,2014-02-03T12:56:26Z,2025-06-21T12:56:27Z,17001,1484,114,Organization,17,,76,324,42,98,15
gradle-maven-publish-plugin,vanniktech,1482,130,Kotlin,2018-05-25T19:40:02Z,2025-06-22T07:54:28Z,1888,1482,28,User,42,,16,126,46,141,4
AndroidProject-Kotlin,getActivity,1478,268,Kotlin,2020-12-30T11:48:07Z,2025-06-22T08:59:14Z,16844,1478,2,User,31,"Guangzhou,China",11,0,2,3,0
alkaa,igorescodro,1473,147,Kotlin,2018-01-10T10:29:14Z,2025-06-19T21:28:45Z,5471,1473,11,User,16,Montréal - Canada,20,528,6,179,6
seedvault,seedvault-app,1473,84,Kotlin,2017-09-21T04:00:28Z,2025-06-19T16:10:30Z,288965,1473,119,Organization,8,,25,370,75,100,3
ViewBindingPropertyDelegate,androidbroadcast,1472,101,Kotlin,2020-05-02T19:42:27Z,2025-06-19T09:32:28Z,653,1472,0,Organization,20,Belarus,18,56,6,12,0
Pixelify-Google-Photos,BaltiApps,1461,95,Kotlin,2021-12-01T21:31:19Z,2025-06-20T11:51:02Z,493,1461,18,Organization,8,India,23,1,1,0,3
Material-BottomNavigation,sephiroth74,1462,237,Kotlin,2016-04-04T19:34:04Z,2025-06-04T15:42:54Z,97146,1462,52,User,85,"Zürich, CH",49,0,3,0,3
FileOperator,javakam,1457,157,Kotlin,2020-06-22T12:47:38Z,2025-06-21T05:38:01Z,14957,1457,5,User,43,Beijing,16,0,1,0,0
kotlinx-kover,Kotlin,1453,52,Kotlin,2021-08-10T08:10:42Z,2025-06-19T07:06:08Z,2212,1453,40,Organization,109,,19,38,20,86,0
mlreef,MLReef,1449,308,Kotlin,2020-07-20T09:45:29Z,2025-06-06T08:21:53Z,65993,1449,0,Organization,1,,107,0,10,0,0
StarrySky,EspoirX,1449,218,Kotlin,2017-12-17T07:50:33Z,2025-06-17T09:23:50Z,72863,1449,13,User,31,GuangZhou China,15,1,4,3,0
Cyanea,jaredrummler,1446,141,Kotlin,2018-01-17T23:49:00Z,2025-06-10T14:34:39Z,7338,1446,36,User,48,"Irvine, California",27,0,4,0,1
truetime-android,instacart,1443,197,Kotlin,2016-07-09T05:34:37Z,2025-06-17T12:34:16Z,719,1443,41,Organization,181,"San Francisco, CA",36,0,14,0,2
kotlin_tips,heimashi,1442,145,Kotlin,2017-12-15T23:18:11Z,2025-05-20T06:19:39Z,282,1442,0,User,41,,50,0,4,0,0
accrescent,accrescent,1439,36,Kotlin,2021-12-15T06:17:20Z,2025-06-22T03:15:49Z,2685,1439,53,Organization,11,,23,187,81,32,4
OpenNoteScanner,allgood,1437,282,Kotlin,2016-02-10T11:14:38Z,2025-06-22T02:01:34Z,3627,1437,95,User,51,Brasil,51,5,40,15,8
AnimatedBottomBar,Droppers,1436,111,Kotlin,2020-02-28T23:16:59Z,2025-06-21T16:41:35Z,33524,1436,30,User,13,Netherlands,20,0,6,0,3
compose-cupertino,alexzhirkevich,1432,52,Kotlin,2023-05-04T19:40:39Z,2025-06-20T17:24:25Z,3609,1432,51,User,18,"Belarus, Minsk",22,6,11,0,9
awesome-jetpack-compose-android-apps,androiddevnotes,1429,131,Kotlin,2020-08-28T19:50:05Z,2025-06-22T04:12:18Z,373,1429,8,User,27,,22,0,20,0,5
SnapEnhance,rhunk,1427,128,Kotlin,2023-05-14T22:36:54Z,2025-06-22T09:58:52Z,6746,1427,12,User,4,,25,177,14,84,1
kotlinx-io,Kotlin,1425,64,Kotlin,2017-10-04T19:31:15Z,2025-06-20T14:22:59Z,4976,1425,85,Organization,109,,56,59,25,21,8
fluid-slider-android,Ramotion,1423,146,Kotlin,2017-11-14T09:59:52Z,2025-06-16T07:40:04Z,7495,1423,5,Organization,42,"San Francisco, CA",37,0,8,0,2
kotlin-inject,evant,1420,66,Kotlin,2019-07-02T12:30:10Z,2025-06-19T17:22:31Z,1430,1420,50,User,209,-,22,42,24,26,4
fragmject,miaowmiaow,1418,255,Kotlin,2021-05-06T10:05:36Z,2025-06-20T09:36:52Z,447112,1418,0,User,7,,17,71,3,1,0
ShizuTools,legendsayantan,1415,37,Kotlin,2023-10-23T22:00:40Z,2025-06-21T14:08:15Z,211391,1415,12,User,39,"West Bengal, India",24,22,1,16,0
awesome-jetpack-compose-learning-resources,androiddevnotes,1415,140,Kotlin,2020-08-28T18:01:11Z,2025-06-19T03:10:06Z,4573,1415,7,User,27,,42,0,21,0,5
DsoMusic,Moriafly,1414,137,Kotlin,2020-09-14T08:06:00Z,2025-06-21T13:10:42Z,581831,1414,64,User,84,,18,0,7,0,0
amper,JetBrains,1411,41,Kotlin,2023-10-24T15:45:20Z,2025-06-21T21:21:33Z,42981,1411,0,Organization,741,Netherlands,31,1937,18,3,0
Bubble-Picker,igalata,1407,248,Kotlin,2017-03-09T03:48:04Z,2025-06-19T01:47:02Z,14370,1407,59,User,12,"Austria, Linz",32,0,5,0,1
PakePlus-Android,Sjj1024,1407,1688,Kotlin,2025-03-28T14:47:48Z,2025-06-22T11:21:44Z,4778,1407,3,User,49,ShangHai,2,112,1,6,0
ktx,libktx,1406,73,Kotlin,2016-07-01T20:40:59Z,2025-06-20T08:52:59Z,3312,1406,10,Organization,5,,29,18,33,7,0
firebase-kotlin-sdk,GitLiveApp,1406,171,Kotlin,2019-10-09T12:39:23Z,2025-06-21T15:28:24Z,5465,1406,121,Organization,17,United Kingdom,28,195,48,16,21
DarQ,KieronQuinn,1405,46,Kotlin,2019-06-30T18:45:29Z,2025-06-20T14:52:20Z,779,1405,13,User,36,"Salford, UK",25,0,3,0,1
ColorBlendr,Mahmud0808,1405,27,Kotlin,2023-12-06T13:20:16Z,2025-06-21T23:44:00Z,41556,1405,3,User,51,Bangladesh,9,308,5,54,0
quik,octoshrimpy,1403,70,Kotlin,2023-07-17T20:06:54Z,2025-06-22T09:20:01Z,17102,1403,171,User,135,~/,15,352,71,214,7
MeowBottomNavigation,oneHamidreza,1402,209,Kotlin,2019-02-10T09:11:55Z,2025-06-14T18:56:38Z,4123,1402,44,User,32,"Isfahan, Iran",12,0,2,0,5
element-x-android,element-hq,1399,237,Kotlin,2022-10-06T07:59:24Z,2025-06-21T13:17:48Z,5050761,1399,451,Organization,126,Matrix,24,3379,50,734,5
spmp,toasterofbread,1397,56,Kotlin,2022-08-17T10:00:47Z,2025-06-22T10:18:31Z,63209,1397,44,User,85,UK,21,224,14,29,0
SubCrawler,Leon406,1397,216,Kotlin,2021-09-23T01:01:09Z,2025-06-22T10:15:58Z,719863,1397,0,User,31,"Hangzhou,China",27,973,2,0,0
stripe-android,stripe,1395,674,Kotlin,2012-11-29T18:11:30Z,2025-06-20T19:06:57Z,607833,1395,92,Organization,70,"San Francisco, CA",61,1793,138,1220,36
Android-Image-Cropper,CanHub,1393,285,Kotlin,2020-11-21T15:37:00Z,2025-06-19T13:49:10Z,13519,1393,9,Organization,2,,18,20,54,21,0
androidify,android,1387,132,Kotlin,2025-05-09T11:20:13Z,2025-06-22T07:14:36Z,10782,1387,3,Organization,141,,45,94,16,52,2
HTTP-Shortcuts,Waboodoo,1386,121,Kotlin,2015-04-24T15:03:58Z,2025-06-22T09:37:09Z,56408,1386,12,User,9,Switzerland,36,446,14,58,1
anvil,square,1385,87,Kotlin,2020-06-10T18:42:16Z,2025-06-20T04:31:17Z,6349,1385,61,Organization,295,,25,78,25,31,13
compose-rules,twitter,1380,95,Kotlin,2022-05-25T21:35:12Z,2025-06-16T20:14:28Z,2440,1380,13,Organization,101,,23,0,14,0,3
Multi-Selection,Yalantis,1379,173,Kotlin,2016-10-18T10:43:25Z,2025-06-15T09:16:50Z,6825,1379,4,Organization,59,"Ukraine, Dnipro",50,0,3,0,1
platform-samples,android,1379,348,Kotlin,2023-04-04T07:06:30Z,2025-06-20T06:10:21Z,92409,1379,32,Organization,141,,88,83,35,37,16
gitanimals,git-goods,1377,41,Kotlin,2024-04-03T13:56:25Z,2025-06-20T16:54:05Z,2023,1377,15,Organization,11,"Korea, South",5,444,5,173,1
Inure,Hamza417,1377,66,Kotlin,2021-03-07T18:31:46Z,2025-06-22T08:44:00Z,105889,1377,2,User,10,~/,18,744,8,58,2
DeveloperHelper,WrBug,1374,258,Kotlin,2018-12-01T09:21:14Z,2025-06-17T04:51:54Z,3338,1374,18,User,80,,39,42,1,0,0
shadow,loopeer,1370,141,Kotlin,2017-09-18T09:39:38Z,2025-05-06T08:58:40Z,25738,1370,23,Organization,38,BeiJing,23,0,3,0,2
termux-styling,termux,1370,266,Kotlin,2015-12-19T22:15:28Z,2025-06-20T21:10:54Z,82634,1370,43,Organization,60,,105,0,24,4,6
AdaptiveIconPlayground,nickbutcher,1368,121,Kotlin,2017-07-06T15:06:33Z,2025-06-20T19:58:28Z,16265,1368,11,User,11,London,34,0,2,0,2
SkytilsMod,Skytils,1367,460,Kotlin,2021-02-02T23:24:32Z,2025-06-22T03:34:58Z,36970,1367,30,Organization,21,United States of America,16,648,51,40,15
DanDanPlayForAndroid,xyoye,1361,111,Kotlin,2018-06-28T08:59:05Z,2025-06-22T04:08:27Z,86264,1361,72,User,27,GuangZhou,13,16,14,7,0
pano-scrobbler,kawaiiDango,1357,36,Kotlin,2017-07-04T20:21:51Z,2025-06-21T01:56:20Z,23570,1357,65,User,20,,22,75,5,55,1
material-chip-view,robertlevonyan,1349,151,Kotlin,2017-03-01T16:38:22Z,2025-06-04T19:15:37Z,1279,1349,1,User,15,"Yerevan, Armenia",24,2,5,0,0
FloatingX,Petterpx,1350,157,Kotlin,2021-05-31T11:41:53Z,2025-06-22T09:50:09Z,28713,1350,10,User,112,ShangHai,17,67,7,19,0
tailscale-android,tailscale,1346,516,Kotlin,2020-04-15T14:30:25Z,2025-06-22T09:32:30Z,137177,1346,10,Organization,98,Canada,49,208,47,73,10
conference-app-2018,DroidKaigi,1345,332,Kotlin,2017-12-23T15:13:21Z,2025-06-17T07:17:04Z,5970,1345,30,Organization,22,"Tokyo, Japan",157,0,126,0,3
Tweaker,zacharee,1345,211,Kotlin,2019-11-14T21:04:50Z,2025-06-21T20:48:53Z,5685,1345,36,User,171,PA,58,1,1,3,2
performance-samples,android,1343,223,Kotlin,2015-02-27T00:39:35Z,2025-06-20T07:12:55Z,5444,1343,10,Organization,141,,105,42,32,13,3
Simple-Music-Player,SimpleMobileTools,1342,416,Kotlin,2016-01-10T12:21:23Z,2025-06-20T02:27:09Z,127205,1342,74,Organization,22,Slovakia,38,0,95,1,2
CallerInfo,xdtianyu,1341,201,Kotlin,2015-12-15T13:24:06Z,2025-06-19T06:33:52Z,3366,1341,81,User,65,"Xi'an, China",53,0,3,1,1
Switcher,bitvale,1336,94,Kotlin,2018-11-15T21:23:42Z,2025-06-01T07:33:03Z,1295,1336,2,User,13,,18,0,2,0,0
